2e5c2deb2e9e15b69e397945bea6c553,4621,3.514296668479266
2e5c2deb2e9e15b69e397945bea6c553,179,3.4620771524843947
2e5c2deb2e9e15b69e397945bea6c553,188,3.3103167879158706
2e5c2deb2e9e15b69e397945bea6c553,1103,3.2316851831392195
2e5c2deb2e9e15b69e397945bea6c553,1194,3.215176258836721
2e5c2deb2e9e15b69e397945bea6c553,884,3.205127704955018
2e5c2deb2e9e15b69e397945bea6c553,535,3.187945581645685
2e5c2deb2e9e15b69e397945bea6c553,3513,3.180940541409892
2e5c2deb2e9e15b69e397945bea6c553,538,3.176196101076406
2e5c2deb2e9e15b69e397945bea6c553,3204,3.1756040019752847
2e5c2deb2e9e15b69e397945bea6c553,1429,3.171388923202396
2e5c2deb2e9e15b69e397945bea6c553,67,3.1657583087774506
2e5c2deb2e9e15b69e397945bea6c553,1104,3.162660940900938
2e5c2deb2e9e15b69e397945bea6c553,3563,3.1605838420689123
2e5c2deb2e9e15b69e397945bea6c553,906,3.1509770816969795
2e5c2deb2e9e15b69e397945bea6c553,2579,3.1471393391947124
2e5c2deb2e9e15b69e397945bea6c553,2330,3.1376898015691737
2e5c2deb2e9e15b69e397945bea6c553,691,3.1373857929137325
2e5c2deb2e9e15b69e397945bea6c553,624,3.13720439035787
2e5c2deb2e9e15b69e397945bea6c553,2029,3.1343429916875585
2e5c2deb2e9e15b69e397945bea6c553,4645,3.1341029048497786
2e5c2deb2e9e15b69e397945bea6c553,3057,3.133613317363045
2e5c2deb2e9e15b69e397945bea6c553,490,3.131985423851809
2e5c2deb2e9e15b69e397945bea6c553,1808,3.1296770170798225
2e5c2deb2e9e15b69e397945bea6c553,1711,3.1292430457994893
2e5c2deb2e9e15b69e397945bea6c553,2314,3.127961285681508
2e5c2deb2e9e15b69e397945bea6c553,2972,3.126945329164135
2e5c2deb2e9e15b69e397945bea6c553,326,3.126029464861773
2e5c2deb2e9e15b69e397945bea6c553,1079,3.1248227833028555
2e5c2deb2e9e15b69e397945bea6c553,2874,3.122969077954161
2e5c2deb2e9e15b69e397945bea6c553,1563,3.122629690736136
2e5c2deb2e9e15b69e397945bea6c553,1353,3.1224743403524187
2e5c2deb2e9e15b69e397945bea6c553,50,3.121364683555324
2e5c2deb2e9e15b69e397945bea6c553,2050,3.1212587131541283
2e5c2deb2e9e15b69e397945bea6c553,1360,3.1210661912378423
2e5c2deb2e9e15b69e397945bea6c553,2434,3.121058034827465
2e5c2deb2e9e15b69e397945bea6c553,3659,3.1206526437486555
2e5c2deb2e9e15b69e397945bea6c553,1397,3.120240934703952
2e5c2deb2e9e15b69e397945bea6c553,10,3.1197873645838663
2e5c2deb2e9e15b69e397945bea6c553,2423,3.118717701953164
2e5c2deb2e9e15b69e397945bea6c553,3117,3.118154981049817
2e5c2deb2e9e15b69e397945bea6c553,790,3.1151765432413745
2e5c2deb2e9e15b69e397945bea6c553,768,3.1141215784229144
2e5c2deb2e9e15b69e397945bea6c553,1943,3.111202762345435
2e5c2deb2e9e15b69e397945bea6c553,3445,3.108634045113684
2e5c2deb2e9e15b69e397945bea6c553,2192,3.1085409517675022
2e5c2deb2e9e15b69e397945bea6c553,1112,3.1055904465684208
2e5c2deb2e9e15b69e397945bea6c553,678,3.1051708157551783
2e5c2deb2e9e15b69e397945bea6c553,1596,3.101466407005041
2e5c2deb2e9e15b69e397945bea6c553,530,3.1007098800662614
79ce0b052347c6b2e676fbffa784c873,4621,3.5136097466516416
79ce0b052347c6b2e676fbffa784c873,348,3.334686320522988
79ce0b052347c6b2e676fbffa784c873,993,3.2932578621157083
79ce0b052347c6b2e676fbffa784c873,2949,3.2237932633195885
79ce0b052347c6b2e676fbffa784c873,198,3.2074359174737728
79ce0b052347c6b2e676fbffa784c873,2430,3.2040250861883406
79ce0b052347c6b2e676fbffa784c873,992,3.1927704289272456
79ce0b052347c6b2e676fbffa784c873,2882,3.179093863874752
79ce0b052347c6b2e676fbffa784c873,3506,3.177147437111412
79ce0b052347c6b2e676fbffa784c873,601,3.1719413504980456
79ce0b052347c6b2e676fbffa784c873,712,3.1715476195981447
79ce0b052347c6b2e676fbffa784c873,901,3.166171266863037
79ce0b052347c6b2e676fbffa784c873,2790,3.154206928110977
79ce0b052347c6b2e676fbffa784c873,594,3.1510498157038094
79ce0b052347c6b2e676fbffa784c873,844,3.1379527000895395
79ce0b052347c6b2e676fbffa784c873,224,3.136346108150472
79ce0b052347c6b2e676fbffa784c873,3589,3.135083432679298
79ce0b052347c6b2e676fbffa784c873,851,3.1350119387159405
79ce0b052347c6b2e676fbffa784c873,2840,3.133301876601451
79ce0b052347c6b2e676fbffa784c873,2982,3.1263306161884854
79ce0b052347c6b2e676fbffa784c873,1370,3.12311775533056
79ce0b052347c6b2e676fbffa784c873,1847,3.12205928135245
79ce0b052347c6b2e676fbffa784c873,2747,3.12034933436334
79ce0b052347c6b2e676fbffa784c873,1678,3.119704068718687
79ce0b052347c6b2e676fbffa784c873,4676,3.119016755246279
79ce0b052347c6b2e676fbffa784c873,47,3.114292156288706
79ce0b052347c6b2e676fbffa784c873,4648,3.114160622684826
79ce0b052347c6b2e676fbffa784c873,1523,3.108201473792477
79ce0b052347c6b2e676fbffa784c873,301,3.107129067617783
79ce0b052347c6b2e676fbffa784c873,1487,3.106520035560484
79ce0b052347c6b2e676fbffa784c873,1387,3.1052044103649306
79ce0b052347c6b2e676fbffa784c873,4597,3.1004336157406702
79ce0b052347c6b2e676fbffa784c873,2201,3.0997446599012584
79ce0b052347c6b2e676fbffa784c873,37,3.091447312968725
79ce0b052347c6b2e676fbffa784c873,2702,3.0912532998972857
79ce0b052347c6b2e676fbffa784c873,4617,3.0909959271050123
79ce0b052347c6b2e676fbffa784c873,1624,3.0883601082031493
79ce0b052347c6b2e676fbffa784c873,141,3.088196007021221
79ce0b052347c6b2e676fbffa784c873,1260,3.0872485190613794
79ce0b052347c6b2e676fbffa784c873,2109,3.0869203071023894
79ce0b052347c6b2e676fbffa784c873,914,3.0863112565670563
79ce0b052347c6b2e676fbffa784c873,674,3.083341574650779
79ce0b052347c6b2e676fbffa784c873,2051,3.0825839097133563
79ce0b052347c6b2e676fbffa784c873,1743,3.0807576964876184
79ce0b052347c6b2e676fbffa784c873,1781,3.079829005763304
79ce0b052347c6b2e676fbffa784c873,2047,3.079789275499748
79ce0b052347c6b2e676fbffa784c873,43,3.0777171802331
79ce0b052347c6b2e676fbffa784c873,392,3.077246834104106
79ce0b052347c6b2e676fbffa784c873,3670,3.07629834464852
79ce0b052347c6b2e676fbffa784c873,627,3.0751851650970177
d68afad13567fe66afab1323c355deaf,348,3.3726015070361743
d68afad13567fe66afab1323c355deaf,2909,3.2457306678731905
d68afad13567fe66afab1323c355deaf,441,3.2376840993897
d68afad13567fe66afab1323c355deaf,1684,3.213140512803052
d68afad13567fe66afab1323c355deaf,1565,3.196354357626192
d68afad13567fe66afab1323c355deaf,549,3.1939919290269523
d68afad13567fe66afab1323c355deaf,2851,3.1871753644629384
d68afad13567fe66afab1323c355deaf,797,3.1774006716163434
d68afad13567fe66afab1323c355deaf,275,3.165857633957524
d68afad13567fe66afab1323c355deaf,798,3.165403819777958
d68afad13567fe66afab1323c355deaf,1569,3.163216821991153
d68afad13567fe66afab1323c355deaf,962,3.1628502387292925
d68afad13567fe66afab1323c355deaf,1090,3.155368766902772
d68afad13567fe66afab1323c355deaf,1666,3.154885866982386
d68afad13567fe66afab1323c355deaf,1542,3.1521149609096675
d68afad13567fe66afab1323c355deaf,1543,3.150925226585198
d68afad13567fe66afab1323c355deaf,4939,3.149534910252604
d68afad13567fe66afab1323c355deaf,2910,3.143701522138904
d68afad13567fe66afab1323c355deaf,1620,3.1426920437416634
d68afad13567fe66afab1323c355deaf,3265,3.1408467503165283
d68afad13567fe66afab1323c355deaf,4915,3.140698446601516
d68afad13567fe66afab1323c355deaf,532,3.136629147576162
d68afad13567fe66afab1323c355deaf,765,3.1342115543358107
d68afad13567fe66afab1323c355deaf,1377,3.1336509789199054
d68afad13567fe66afab1323c355deaf,4743,3.1310716134145213
d68afad13567fe66afab1323c355deaf,2120,3.1290759513182027
d68afad13567fe66afab1323c355deaf,920,3.12726580562824
d68afad13567fe66afab1323c355deaf,412,3.126051877091426
d68afad13567fe66afab1323c355deaf,341,3.126019248925219
d68afad13567fe66afab1323c355deaf,1056,3.1254144838278
d68afad13567fe66afab1323c355deaf,672,3.1240099187652595
d68afad13567fe66afab1323c355deaf,2236,3.122735765207758
d68afad13567fe66afab1323c355deaf,1332,3.1225997713313567
d68afad13567fe66afab1323c355deaf,1487,3.1221985417719966
d68afad13567fe66afab1323c355deaf,4590,3.119906497928457
d68afad13567fe66afab1323c355deaf,4174,3.119872593422246
d68afad13567fe66afab1323c355deaf,4967,3.1196855985040406
d68afad13567fe66afab1323c355deaf,822,3.118395905725225
d68afad13567fe66afab1323c355deaf,3912,3.116997861599625
d68afad13567fe66afab1323c355deaf,2450,3.1165701544579885
d68afad13567fe66afab1323c355deaf,671,3.114991911286677
d68afad13567fe66afab1323c355deaf,1803,3.1148246463334286
d68afad13567fe66afab1323c355deaf,605,3.114502769118378
d68afad13567fe66afab1323c355deaf,495,3.108136575513203
d68afad13567fe66afab1323c355deaf,1802,3.1077556775259705
d68afad13567fe66afab1323c355deaf,89,3.107174096697036
d68afad13567fe66afab1323c355deaf,3775,3.106524576982477
d68afad13567fe66afab1323c355deaf,2401,3.105189484777826
d68afad13567fe66afab1323c355deaf,4660,3.1044933861164408
d68afad13567fe66afab1323c355deaf,1463,3.1039151147888195
5b051ad2f5b63a80614382e202ebb15f,2363,3.4626999229534463
5b051ad2f5b63a80614382e202ebb15f,202,3.406450535693237
5b051ad2f5b63a80614382e202ebb15f,969,3.347376831751484
5b051ad2f5b63a80614382e202ebb15f,2251,3.318383859185325
5b051ad2f5b63a80614382e202ebb15f,947,3.283391839079905
5b051ad2f5b63a80614382e202ebb15f,4670,3.275599821736934
5b051ad2f5b63a80614382e202ebb15f,1526,3.255711999868974
5b051ad2f5b63a80614382e202ebb15f,1075,3.249839009164706
5b051ad2f5b63a80614382e202ebb15f,4822,3.2372946415962685
5b051ad2f5b63a80614382e202ebb15f,1036,3.228550138760021
5b051ad2f5b63a80614382e202ebb15f,1029,3.2238059334640377
5b051ad2f5b63a80614382e202ebb15f,1228,3.216801454109369
5b051ad2f5b63a80614382e202ebb15f,2388,3.216636195957564
5b051ad2f5b63a80614382e202ebb15f,1938,3.208528073574348
5b051ad2f5b63a80614382e202ebb15f,1208,3.208067179040725
5b051ad2f5b63a80614382e202ebb15f,2394,3.203264751725655
5b051ad2f5b63a80614382e202ebb15f,1716,3.195809700519082
5b051ad2f5b63a80614382e202ebb15f,601,3.1910608123384785
5b051ad2f5b63a80614382e202ebb15f,293,3.189300741132557
5b051ad2f5b63a80614382e202ebb15f,1577,3.182465618203961
5b051ad2f5b63a80614382e202ebb15f,3357,3.182113446232945
5b051ad2f5b63a80614382e202ebb15f,459,3.180627472537409
5b051ad2f5b63a80614382e202ebb15f,4993,3.1801471651547617
5b051ad2f5b63a80614382e202ebb15f,972,3.1786041897345942
5b051ad2f5b63a80614382e202ebb15f,2414,3.1761496610524147
5b051ad2f5b63a80614382e202ebb15f,1069,3.175023385603851
5b051ad2f5b63a80614382e202ebb15f,1204,3.174154917001716
5b051ad2f5b63a80614382e202ebb15f,881,3.17209184090653
5b051ad2f5b63a80614382e202ebb15f,1018,3.169568789212037
5b051ad2f5b63a80614382e202ebb15f,1252,3.167670617297045
5b051ad2f5b63a80614382e202ebb15f,2308,3.1671128557128694
5b051ad2f5b63a80614382e202ebb15f,2343,3.161978969888515
5b051ad2f5b63a80614382e202ebb15f,2357,3.159563330111172
5b051ad2f5b63a80614382e202ebb15f,139,3.1576923513219555
5b051ad2f5b63a80614382e202ebb15f,1761,3.1505344778905093
5b051ad2f5b63a80614382e202ebb15f,982,3.149968266887258
5b051ad2f5b63a80614382e202ebb15f,4798,3.1469783640987417
5b051ad2f5b63a80614382e202ebb15f,2426,3.146788722288761
5b051ad2f5b63a80614382e202ebb15f,1955,3.143403120896132
5b051ad2f5b63a80614382e202ebb15f,605,3.142884479824648
5b051ad2f5b63a80614382e202ebb15f,1594,3.1426337999945915
5b051ad2f5b63a80614382e202ebb15f,1312,3.139996621010458
5b051ad2f5b63a80614382e202ebb15f,1398,3.137514206369982
5b051ad2f5b63a80614382e202ebb15f,547,3.136300985968257
5b051ad2f5b63a80614382e202ebb15f,1775,3.1350790682304126
5b051ad2f5b63a80614382e202ebb15f,1393,3.134971797915425
5b051ad2f5b63a80614382e202ebb15f,4940,3.134750216951552
5b051ad2f5b63a80614382e202ebb15f,4844,3.1345956752132853
5b051ad2f5b63a80614382e202ebb15f,697,3.1335130934301265
5b051ad2f5b63a80614382e202ebb15f,580,3.133041700663735
518fda090ff1d0921229defcd409de4e,993,3.367967731175745
518fda090ff1d0921229defcd409de4e,659,3.330090453820015
518fda090ff1d0921229defcd409de4e,1061,3.3009313264002302
518fda090ff1d0921229defcd409de4e,2940,3.216878713634712
518fda090ff1d0921229defcd409de4e,4630,3.2123179279618883
518fda090ff1d0921229defcd409de4e,3221,3.203910096887157
518fda090ff1d0921229defcd409de4e,1480,3.200099010965724
518fda090ff1d0921229defcd409de4e,124,3.184705925913309
518fda090ff1d0921229defcd409de4e,2456,3.183169637570667
518fda090ff1d0921229defcd409de4e,2187,3.179989489007492
518fda090ff1d0921229defcd409de4e,4766,3.1773428936038792
518fda090ff1d0921229defcd409de4e,97,3.1742296894760345
518fda090ff1d0921229defcd409de4e,2902,3.170148667334861
